endpoint,feature_count,model,fold,rows,failures,average_precision,pr_auc,roc_auc,brier_score,f1_score,recall_at_precision_25,recall_at_precision_50,recall_at_precision_75,precision_top_01,precision_top_05,precision_top_10,threshold_0_5_tn,threshold_0_5_fp,threshold_0_5_fn,threshold_0_5_tp
pass_fail,5,elastic_net_logistic,5,529,17,0.12085690868007293,0.12085690868007293,0.5968520220588236,0.23080726475893024,0.09523809523809523,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.3333333333333333,0.07407407407407407,0.03773584905660377,429,83,12,5
pass_fail,5,linear_svm_rbf_calibrated_probability,5,529,17,0.028523098534724144,0.028523098534724144,0.43014705882352944,0.03129485569098811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512,0,17,0
pass_fail,5,hist_gradient_boosting,5,529,17,0.08428536174355385,0.08428536174355385,0.6611902573529411,0.032188532328877396,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.09433962264150944,511,1,17,0
pass_fail,5,balanced_random_forest,5,529,17,0.08644012542232299,0.08644012542232299,0.6987591911764706,0.12439488876809085,0.13043478260869565,0.11764705882352941,0.0,0.0,0.16666666666666666,0.1111111111111111,0.07547169811320754,486,26,14,3
pass_fail,5,lightgbm_balanced,5,529,17,0.09525328155850746,0.09525328155850746,0.7089269301470589,0.12270766539840479,0.1,0.058823529411764705,0.0,0.0,0.16666666666666666,0.1111111111111111,0.09433962264150944,434,78,12,5
pass_fail,5,xgboost_weighted,5,529,17,0.08059000708999593,0.08059000708999593,0.6741153492647058,0.14957989752292633,0.13114754098360656,0.11764705882352941,0.0,0.0,0.16666666666666666,0.1111111111111111,0.07547169811320754,472,40,13,4
pass_fail,5,balanced_random_forest,overall_oof,2646,86,0.07457054797293686,0.07457054797293686,0.593141351744186,0.13643302396861615,0.1414790996784566,0.0,0.0,0.0,0.14814814814814814,0.15037593984962405,0.08679245283018867,2357,203,64,22
pass_fail,5,elastic_net_logistic,overall_oof,2646,86,0.08374476526768121,0.08374476526768121,0.5395689498546512,0.23594905323448162,0.06699751861042183,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.14814814814814814,0.06015037593984962,0.04905660377358491,1867,693,59,27
pass_fail,5,hist_gradient_boosting,overall_oof,2646,86,0.089523942651242,0.089523942651242,0.6070857558139535,0.0315329359168219,0.0,0.09302325581395349,0.0,0.0,0.25925925925925924,0.13533834586466165,0.09433962264150944,2556,4,86,0
pass_fail,5,lightgbm_balanced,overall_oof,2646,86,0.08589335893891364,0.08589335893891364,0.6102902434593024,0.13523829581458827,0.11053540587219343,0.0,0.0,0.0,0.14814814814814814,0.13533834586466165,0.10566037735849057,2099,461,54,32
pass_fail,5,linear_svm_rbf_calibrated_probability,overall_oof,2646,86,0.028371168551112425,0.028371168551112425,0.45206440770348844,0.03185988257095807,0.0,0.0,0.0,0.0,0.0,0.015037593984962405,0.011320754716981131,2560,0,86,0
pass_fail,5,logistic_l1_balanced,overall_oof,2646,86,0.08371652224753111,0.08371652224753111,0.5396007449127908,0.23636761409670184,0.0665024630541872,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.14814814814814814,0.06015037593984962,0.04905660377358491,1861,699,59,27
pass_fail,5,logistic_l2_balanced,overall_oof,2646,86,0.08367070420355859,0.08367070420355859,0.5394826489825582,0.2359868795412063,0.06691449814126393,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.14814814814814814,0.06015037593984962,0.04905660377358491,1866,694,59,27
pass_fail,5,prevalence_baseline,overall_oof,2646,86,0.03221266525689715,0.03221266525689715,0.4953488372093023,0.031445817764471036,0.0,0.0,0.0,0.0,0.0,0.06015037593984962,0.03773584905660377,2560,0,86,0
pass_fail,5,xgboost_weighted,overall_oof,2646,86,0.08323133091330787,0.08323133091330787,0.5857103924418605,0.16412137235111707,0.09852216748768473,0.16279069767441862,0.0,0.0,0.18518518518518517,0.14285714285714285,0.09433962264150944,2067,493,56,30
need_review,5,prevalence_baseline,1,531,32,0.060263653483992465,0.060263653483992465,0.5,0.0566329441652118,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.018518518518518517,499,0,32,0
need_review,5,logistic_l2_balanced,1,531,32,0.3164933312139167,0.3164933312139167,0.7723259018036073,0.20619369833339654,0.23076923076923078,0.4375,0.25,0.21875,0.6666666666666666,0.3333333333333333,0.25925925925925924,347,152,8,24
need_review,5,logistic_l1_balanced,1,531,32,0.3165371161099846,0.3165371161099846,0.7723885270541081,0.20657677781608613,0.23076923076923078,0.4375,0.25,0.21875,0.6666666666666666,0.3333333333333333,0.25925925925925924,347,152,8,24
need_review,5,elastic_net_logistic,1,531,32,0.3164933312139167,0.3164933312139167,0.772325901803607,0.20612253946088152,0.23076923076923078,0.4375,0.25,0.21875,0.6666666666666666,0.3333333333333333,0.25925925925925924,347,152,8,24
need_review,5,linear_svm_rbf_calibrated_probability,1,531,32,0.1912585403398902,0.1912585403398902,0.7828469438877756,0.05340245351866781,0.0,0.34375,0.0,0.0,0.0,0.2962962962962963,0.2037037037037037,499,0,32,0
need_review,5,hist_gradient_boosting,1,531,32,0.3664363793854155,0.3664363793854155,0.8072081663326653,0.04675251350820392,0.32558139534883723,0.59375,0.34375,0.125,0.6666666666666666,0.4444444444444444,0.2962962962962963,495,4,25,7
